"CMTE_ID","FILE_NUM","TRANSACTION_TP","Month","Day","Year","TRANSACTION_AMT","STATE","ENTITY_TYPE","CAND_ID","CAND_NAME","OFFICE","PTY"
"C00448696",822393,"24E","09","08",2012,776,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00448696",822393,"24E","09","08",2012,1736,"VA","PAC","S2MD00370","BONGINO, DANIEL J","S","REP"
"C00448696",822393,"24E","09","08",2012,696,"VA","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00448696",822393,"24E","09","08",2012,1127,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00484287",872635,"24E","09",10,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24A","09",10,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24A","09",11,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24A","09",11,2012,628,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24A","09",11,2012,1025,"MD","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872635,"24A","09",11,2012,519,"DC","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872635,"24E","09",11,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24E","09",11,2012,899,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24E","09",11,2012,628,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",11,2012,899,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00202861",814880,"24K","09",11,2012,5000,"AZ","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00202861",814880,"24K","09",11,2012,5000,"MS","PAC","S8MS00196","WICKER, ROGER F","S","REP"
"C00484287",872635,"24A","09",12,2012,899,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24A","09",12,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24E","09",12,2012,628,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24E","09",12,2012,899,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00202861",814880,"24K","09",12,2012,5000,"FL","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24E","09",12,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00422352",815937,"24K","09",12,2012,1000,"OR","PAC","S6MT00162","TESTER, JON","S","DEM"
"C00484287",872635,"24A","09",12,2012,628,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00422352",815937,"24K","09",12,2012,1000,"OR","PAC","S2NM00088","HEINRICH, MARTIN TREVOR","S","DEM"
"C00484287",872635,"24A","09",13,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24E","09",13,2012,628,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",13,2012,628,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",13,2012,899,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24E","09",13,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24A","09",13,2012,899,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24A","09",14,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24E","09",14,2012,628,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",14,2012,899,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24A","09",14,2012,628,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",14,2012,899,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24E","09",14,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24A","09",15,2012,580,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872635,"24A","09",15,2012,1408,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872635,"24E","09",15,2012,580,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872635,"24E","09",15,2012,899,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24A","09",15,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",15,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",15,2012,899,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24E","09",15,2012,1408,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872635,"24E","09",16,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",16,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",822393,"24E","09",17,2012,6599,"VA","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00448696",822393,"24E","09",17,2012,800,"VA","PAC","S2MD00370","BONGINO, DANIEL J","S","REP"
"C00484287",872635,"24E","09",17,2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00448696",822393,"24E","09",17,2012,845,"VA","PAC","S2NE00094","FISCHER, DEBRA S","S","REP"
"C00484287",872635,"24A","09",17,2012,812,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00448696",822393,"24E","09",17,2012,683,"VA","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00448696",822393,"24E","09",17,2012,744,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24E","09",17,2012,812,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00448696",822393,"24E","09",17,2012,1403,"VA","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00484287",872635,"24A","09",17,2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00448696",822393,"24E","09",17,2012,1008,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00448696",822393,"24E","09",17,2012,1086,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872635,"24E","09",18,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",18,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",19,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",19,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00366070",813991,"24K","09",20,2012,2500,"CT","PAC","S2CT00132","MURPHY, CHRISTOPHER S","S","DEM"
"C00313650",819665,"24K","09",20,2012,2500,"DE","PAC","S8DE00079","CARPER, THOMAS R","S","DEM"
"C00484287",872635,"24E","09",20,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",20,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",21,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",21,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00018945",817958,"24K","09",21,2012,1000,"WI","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",822393,"24E","09",22,2012,1027,"VA","PAC","S2NE00094","FISCHER, DEBRA S","S","REP"
"C00484287",872635,"24E","09",22,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00448696",822393,"24E","09",22,2012,781,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872635,"24A","09",22,2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00448696",822393,"24E","09",22,2012,2892,"VA","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00448696",822393,"24E","09",22,2012,4697,"VA","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00484287",872635,"24E","09",22,2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00448696",822393,"24E","09",22,2012,1005,"VA","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00448696",822393,"24E","09",22,2012,1246,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00448696",822393,"24E","09",22,2012,1259,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872635,"24A","09",22,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",822393,"24E","09",22,2012,910,"VA","PAC","S2MD00370","BONGINO, DANIEL J","S","REP"
"C00484287",872635,"24A","09",23,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",23,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00261339",813974,"24K","09",24,2012,1000,"NJ","PAC","S6NJ00289","MENENDEZ, ROBERT","S","DEM"
"C00484287",872635,"24E","09",24,2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24A","09",24,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24A","09",24,2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24E","09",24,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",25,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",25,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",26,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",26,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",27,2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24A","09",27,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24E","09",27,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24E","09",27,2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24A","09",28,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00392738",817900,"24K","09",28,2012,2500,"PA","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24E","09",28,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24E","09",29,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",29,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872635,"24A","09",29,2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872635,"24E","09",29,2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872635,"24E","09",29,2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872635,"24A","09",29,2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00448696",822393,"24E","09",30,2012,1133,"VA","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00448696",822393,"24E","09",30,2012,1033,"VA","PAC","S2MD00370","BONGINO, DANIEL J","S","REP"
"C00448696",822393,"24E","09",30,2012,1755,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872635,"24E","09",30,2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872635,"24A","09",30,2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",822393,"24E","09",30,2012,3249,"VA","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00448696",822393,"24E","09",30,2012,1359,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00448696",822393,"24E","09",30,2012,2782,"VA","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00448696",822393,"24E","09",30,2012,1297,"VA","PAC","S2NE00094","FISCHER, DEBRA S","S","REP"
"C00448696",822393,"24E","09",30,2012,1341,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"01",2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"01",2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872643,"24A",10,"01",2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24A",10,"01",2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"01",2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"01",2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00366070",828604,"24K",10,"02",2012,1000,"TX","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00484287",872643,"24A",10,"02",2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"02",2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872643,"24A",10,"02",2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"02",2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24E",10,"02",2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"02",2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00392738",827057,"24K",10,"03",2012,2500,"ND","PAC","S2ND00099","HEITKAMP, HEIDI","S","DEM"
"C00484287",872643,"24E",10,"03",2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872643,"24A",10,"03",2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,"03",2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24A",10,"03",2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"03",2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"03",2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"03",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"03",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"04",2012,541,"DC","PAC","S6PA00217","CASEY, ROBERT P JR","S","DEM"
"C00484287",872643,"24E",10,"04",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"04",2012,815,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,"04",2012,1083,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,"04",2012,1083,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"04",2012,541,"DC","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"04",2012,815,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"04",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,"05",2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"05",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"05",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"05",2012,518,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"05",2012,518,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00321158",858935,"24K",10,"05",2012,5000,"IN","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00484287",872643,"24E",10,"05",2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"06",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"06",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"06",2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"06",2012,518,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,"06",2012,518,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"06",2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,"07",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"07",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"07",2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"07",2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"08",2012,1148,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24A",10,"08",2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"08",2012,518,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,"08",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,"08",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"08",2012,1342,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24A",10,"08",2012,518,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,"08",2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00448696",827991,"24E",10,"09",2012,1536,"VA","PAC","S2NE00094","FISCHER, DEBRA S","S","REP"
"C00448696",827991,"24E",10,"09",2012,2867,"VA","PAC","S2IN00083","MOURDOCK, RICHARD E","S","REP"
"C00448696",827991,"24E",10,"09",2012,5451,"VA","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00448696",827991,"24E",10,"09",2012,1575,"VA","PAC","S2MD00370","BONGINO, DANIEL J","S","REP"
"C00484287",872643,"24A",10,"09",2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,"09",2012,717,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00448696",827991,"24E",10,"09",2012,1857,"VA","PAC","S2PA00224","SMITH, TOM","S","REP"
"C00484287",872643,"24E",10,"09",2012,1223,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00448696",827991,"24E",10,"09",2012,2532,"VA","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00448696",827991,"24E",10,"09",2012,1851,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872643,"24E",10,"09",2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00448696",827991,"24E",10,"09",2012,967,"VA","PAC","S2TX00312","CRUZ, RAFAEL EDWARD TED","S","REP"
"C00484287",872643,"24E",10,"09",2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,"09",2012,717,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,"09",2012,1416,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24A",10,"09",2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,10,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,10,2012,717,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,10,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,10,2012,1223,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24E",10,10,2012,717,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,10,2012,1223,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24A",10,10,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,10,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00321158",858935,"24K",10,11,2012,2500,"MT","PAC","S6MT00097","REHBERG, DENNIS RAY","S","REP"
"C00484287",872643,"24A",10,11,2012,1223,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00366070",828604,"24K",10,11,2012,2500,"AZ","PAC","S2AZ00141","FLAKE, JEFF","S","REP"
"C00484287",872643,"24E",10,11,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,11,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00321158",858935,"24K",10,11,2012,5000,"VA","PAC","S8VA00214","ALLEN, GEORGE","S","REP"
"C00484287",872643,"24A",10,11,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,11,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00321158",858935,"24K",10,11,2012,5000,"NV","PAC","S2NV00183","HELLER, DEAN","S","REP"
"C00484287",872643,"24A",10,11,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00321158",858935,"24K",10,11,2012,2500,"ND","PAC","S2ND00073","BERG, RICHARD A","S","REP"
"C00484287",872643,"24E",10,11,2012,1223,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24E",10,11,2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,12,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24E",10,12,2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,12,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,12,2012,1223,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24A",10,12,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24A",10,12,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,12,2012,1223,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24A",10,12,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,13,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,13,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,13,2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,13,2012,1223,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24A",10,13,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,13,2012,1223,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24A",10,13,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,13,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,14,2012,1303,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24E",10,14,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24E",10,14,2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,14,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,14,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,14,2012,1303,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24A",10,14,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,14,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,15,2012,604,"DC","PAC","S2FL00334","MACK, CONNIE","S","REP"
"C00484287",872643,"24E",10,15,2012,674,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,15,2012,1778,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,15,2012,985,"NY","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,15,2012,985,"NY","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,15,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,15,2012,1648,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
"C00484287",872643,"24E",10,15,2012,1648,"DC","PAC","S6OH00163","BROWN, SHERROD","S","DEM"
"C00484287",872643,"24E",10,15,2012,1778,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24E",10,15,2012,604,"DC","PAC","S8FL00166","NELSON, BILL","S","DEM"
"C00484287",872643,"24A",10,16,2012,674,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24A",10,16,2012,1859,"DC","PAC","S2WI00235","THOMPSON, TOMMY G","S","REP"
"C00484287",872643,"24E",10,16,2012,1859,"DC","PAC","S2WI00219","BALDWIN, TAMMY","S","DEM"
"C00484287",872643,"24A",10,16,2012,1869,"DC","PAC","S2OH00170","MANDEL, JOSH","S","REP"
